,일시,평균기온,최고기온,최저기온,일조합,일조율,일사합,평균풍속,최대풍속,최대풍속풍향,강수량,평균습도,최저습도
3330,2024-02-13,12.8,19.7,6.2,10.1,92.7,15.63,2.7,7.3,230.0,0.0,53.1,27.0
3331,2024-02-14,15.7,18.2,12.9,0.0,0.0,3.28,1.8,4.0,230.0,0.3,71.1,50.0
3332,2024-02-15,9.4,15.9,5.2,0.8,7.3,1.33,4.0,8.2,340.0,0.0,72.9,45.0
3333,2024-02-16,6.7,9.8,3.4,4.4,40.0,9.08,2.7,4.7,20.0,0.0,63.8,53.0
3334,2024-02-17,9.7,16.8,4.1,10.4,94.5,17.02,2.6,5.0,50.0,0.0,61.4,41.0
3335,2024-02-18,15.3,20.6,8.2,0.3,2.7,3.06,2.9,9.7,200.0,2.8,66.4,51.0
3336,2024-02-19,15.1,20.7,10.4,0.8,7.2,3.29,5.8,12.1,230.0,1.4,83.0,71.0
3337,2024-02-20,11.0,13.9,8.7,0.0,0.0,0.62,3.1,5.7,90.0,4.7,86.3,80.0
3338,2024-02-21,12.4,14.4,11.8,0.0,0.0,2.09,4.9,6.6,70.0,22.1,89.3,83.0
3339,2024-02-22,9.0,11.8,8.0,0.0,0.0,0.37,4.6,7.5,70.0,28.3,89.6,89.0
3340,2024-02-23,7.6,8.1,7.2,0.0,0.0,0.95,3.4,6.3,50.0,19.6,86.1,82.0
3341,2024-02-24,7.7,9.1,6.6,0.0,0.0,2.33,3.2,5.5,110.0,13.4,83.4,68.0
3342,2024-02-25,7.9,8.9,6.5,,0.0,2.87,4.9,8.2,70.0,11.2,77.4,68.0
3343,2024-02-26,7.5,10.5,6.0,6.6,58.4,15.58,3.2,5.7,50.0,0.0,61.5,49.0
3344,2024-02-27,9.4,12.8,6.3,7.3,64.0,16.04,3.2,6.8,110.0,0.0,60.0,42.0
3345,2024-02-28,10.2,13.0,7.3,1.1,9.6,8.89,3.1,6.2,70.0,0.0,58.9,46.0
3346,2024-02-29,8.2,10.9,7.4,0.0,0.0,,4.8,9.2,50.0,18.0,80.8,64.0
3347,2024-03-01,3.3,7.6,1.3,0.4,3.5,4.29,5.9,8.8,340.0,0.0,59.3,47.0
3348,2024-03-02,4.7,8.6,1.3,6.8,59.1,17.62,4.2,7.5,20.0,0.0,52.5,37.0
3349,2024-03-03,8.6,12.5,5.1,2.5,21.7,8.8,4.0,7.0,290.0,0.0,50.5,38.0
3350,2024-03-04,10.2,14.9,6.1,2.9,25.0,8.52,3.5,5.9,140.0,9.7,62.9,39.0
3351,2024-03-05,10.9,11.5,9.7,0.0,0.0,0.52,4.2,8.0,110.0,19.4,87.5,81.0
3352,2024-03-06,10.4,12.1,8.5,0.3,2.6,4.44,4.1,6.9,70.0,0.0,67.3,56.0
3353,2024-03-07,8.0,10.9,6.0,6.9,59.0,16.02,3.8,6.6,340.0,0.0,56.1,42.0
3354,2024-03-08,7.9,11.1,6.0,6.6,56.4,16.79,5.4,8.3,340.0,0.0,47.0,26.0
3355,2024-03-09,6.9,9.9,5.3,7.9,66.9,19.34,4.0,7.2,340.0,0.0,49.0,37.0
3356,2024-03-10,7.7,12.0,2.9,10.8,91.5,22.8,2.1,3.7,50.0,0.0,44.1,27.0
3357,2024-03-11,9.4,13.7,5.3,1.3,11.0,7.09,2.1,4.5,270.0,9.7,66.4,41.0
3358,2024-03-12,9.7,13.6,6.9,1.7,14.3,7.8,3.8,8.1,340.0,0.0,69.0,54.0
3359,2024-03-13,9.6,13.2,6.1,10.1,84.9,21.11,3.0,4.7,320.0,0.0,49.1,34.0
3360,2024-03-14,10.6,14.7,6.7,8.0,67.2,16.62,2.3,3.5,20.0,0.0,55.4,38.0
3361,2024-03-15,11.5,16.3,6.6,10.9,90.8,21.69,2.4,3.8,20.0,0.0,51.1,33.0
3362,2024-03-16,13.4,17.9,8.4,5.6,46.7,15.83,2.1,4.3,50.0,0.0,57.9,30.0
3363,2024-03-17,11.5,14.2,7.6,2.2,18.3,6.63,2.9,5.8,20.0,3.0,73.3,46.0
3364,2024-03-18,11.0,14.6,5.7,9.7,80.2,20.31,3.3,7.2,50.0,0.0,59.5,46.0
3365,2024-03-19,11.8,15.7,8.3,5.7,47.1,17.03,5.0,9.3,320.0,0.1,54.5,32.0
3366,2024-03-20,8.2,10.8,6.6,5.8,47.9,18.46,6.2,8.9,340.0,0.0,46.5,31.0
3367,2024-03-21,8.4,12.2,5.8,11.0,90.2,24.56,3.0,4.6,320.0,0.0,46.3,32.0
3368,2024-03-22,15.2,21.3,6.5,7.7,63.1,19.28,4.1,9.8,230.0,0.0,45.5,22.0
3369,2024-03-23,16.9,18.8,14.9,6.6,54.1,15.97,3.9,9.1,250.0,2.3,75.9,53.0
3370,2024-03-24,14.4,15.9,12.8,0.0,0.0,2.57,4.7,6.5,90.0,9.9,86.6,81.0
3371,2024-03-25,14.3,15.7,13.0,0.4,3.3,4.98,5.2,8.4,70.0,19.7,84.1,78.0
3372,2024-03-26,10.6,14.2,9.3,0.0,0.0,3.06,4.1,10.9,50.0,15.0,77.1,69.0
3373,2024-03-27,13.4,19.5,8.0,6.4,51.6,17.7,2.8,6.7,250.0,0.0,64.0,39.0
3374,2024-03-28,13.2,15.2,11.7,0.0,0.0,1.29,3.5,7.2,270.0,9.3,81.3,66.0
3375,2024-03-29,15.2,22.3,8.9,10.0,80.6,21.84,4.7,11.5,270.0,0.0,64.4,18.0
3376,2024-03-30,17.4,26.7,11.8,9.8,78.4,18.49,3.1,7.8,250.0,0.0,64.5,27.0
3377,2024-03-31,14.3,16.9,11.5,1.8,14.4,7.97,2.6,5.8,50.0,0.0,73.5,54.0
3378,2024-04-01,15.2,19.9,10.3,11.3,90.4,24.15,1.9,3.5,20.0,0.0,58.4,28.0
3379,2024-04-02,16.4,19.2,13.1,0.0,0.0,3.61,3.2,7.4,90.0,10.8,71.5,48.0
3380,2024-04-03,16.1,18.4,14.2,0.0,0.0,1.84,2.5,5.5,270.0,8.5,90.3,80.0
3381,2024-04-04,14.4,15.5,12.7,0.0,0.0,3.05,2.0,3.7,290.0,2.6,86.3,79.0
3382,2024-04-05,14.7,17.1,12.6,9.6,75.6,21.1,3.3,6.1,70.0,0.0,68.6,53.0
3383,2024-04-06,14.0,17.2,11.4,1.5,11.8,9.8,2.1,4.6,50.0,0.0,68.1,59.0
3384,2024-04-07,15.5,19.3,10.3,10.1,78.9,20.41,2.5,6.9,50.0,0.0,67.0,46.0
3385,2024-04-08,16.3,19.1,14.6,0.0,0.0,4.01,1.9,4.6,340.0,0.9,62.6,44.0
3386,2024-04-09,15.4,20.3,12.2,10.3,80.5,21.42,3.0,5.2,110.0,0.0,61.4,48.0
3387,2024-04-10,14.8,19.1,11.8,11.3,87.6,22.24,4.0,8.0,70.0,0.0,61.4,43.0
3388,2024-04-11,16.2,21.0,13.4,0.0,0.0,5.9,1.5,3.6,110.0,1.8,66.6,49.0
3389,2024-04-12,16.9,20.0,13.3,6.7,51.9,18.71,3.4,7.9,70.0,0.0,72.3,57.0
3390,2024-04-13,18.0,22.1,15.2,11.0,84.6,23.77,2.7,6.8,50.0,0.0,75.4,56.0
3391,2024-04-14,19.5,22.8,14.5,5.4,41.5,15.93,3.9,7.8,160.0,0.0,65.9,48.0
3392,2024-04-15,18.0,23.6,14.2,0.3,2.3,6.36,4.3,9.3,50.0,0.4,76.1,58.0
3393,2024-04-16,16.0,20.3,13.3,6.9,52.7,19.99,2.7,5.2,340.0,0.0,70.3,34.0
3394,2024-04-17,14.7,17.2,11.6,1.8,13.7,10.63,1.7,3.1,20.0,0.0,64.5,34.0
3395,2024-04-18,16.3,21.1,11.9,11.8,90.1,25.03,2.8,5.2,290.0,0.0,57.4,39.0
3396,2024-04-19,17.7,21.8,13.4,8.8,66.7,19.81,1.9,4.1,50.0,0.0,51.8,40.0
3397,2024-04-20,18.0,21.9,14.7,0.7,5.3,4.44,3.9,8.7,50.0,2.4,70.3,44.0
3398,2024-04-21,15.5,16.1,14.4,0.0,0.0,2.22,2.4,4.8,270.0,0.2,85.5,78.0
3399,2024-04-22,16.4,18.3,15.6,0.2,1.5,5.06,2.9,4.7,110.0,0.9,82.6,75.0
3400,2024-04-23,15.3,16.5,14.7,0.0,0.0,2.88,3.2,5.6,110.0,4.1,83.8,73.0
3401,2024-04-24,15.9,19.1,12.7,8.5,63.9,22.62,3.9,6.7,290.0,0.0,72.4,50.0
3402,2024-04-25,16.0,20.6,11.8,11.8,88.7,26.91,2.2,5.1,340.0,0.0,67.5,47.0
3403,2024-04-26,16.7,19.4,15.1,3.5,26.1,11.4,2.0,4.9,50.0,0.4,74.8,56.0
3404,2024-04-27,18.6,22.5,15.5,12.6,94.0,26.95,1.8,4.7,20.0,0.0,64.8,45.0
3405,2024-04-28,19.2,22.6,15.0,5.5,41.0,17.71,1.9,4.4,70.0,11.1,60.4,46.0
3406,2024-04-29,18.0,20.6,15.5,0.0,0.0,4.79,3.6,6.5,90.0,35.8,89.5,82.0
3407,2024-04-30,16.5,20.1,14.3,2.5,18.5,14.52,2.6,4.8,320.0,0.3,80.4,64.0
3408,2024-05-01,15.4,18.1,14.0,2.4,17.8,8.03,2.8,5.5,90.0,0.0,70.8,57.0
3409,2024-05-02,16.1,19.3,12.8,9.4,69.1,23.81,2.9,5.8,70.0,0.0,60.0,36.0
3410,2024-05-03,17.0,20.3,13.3,12.6,92.6,27.28,2.8,5.8,70.0,0.0,62.4,40.0
3411,2024-05-04,20.8,24.6,13.9,3.7,27.2,13.53,3.9,7.8,110.0,0.0,65.3,46.0
3412,2024-05-05,21.9,25.9,17.7,0.0,0.0,1.39,3.6,8.2,50.0,21.6,78.3,60.0
3413,2024-05-06,18.1,21.4,15.8,7.3,53.3,20.79,4.6,6.6,290.0,0.0,73.5,52.0
3414,2024-05-07,17.7,21.2,15.5,11.9,86.9,24.88,5.5,8.7,270.0,0.0,69.5,53.0
3415,2024-05-08,14.9,17.0,13.8,1.3,9.5,6.07,3.4,7.4,70.0,3.3,73.8,57.0
3416,2024-05-09,16.7,21.1,12.4,12.7,92.0,27.92,2.8,4.7,290.0,0.0,61.6,43.0
3417,2024-05-10,17.3,20.6,12.7,12.9,93.5,27.55,2.6,5.3,50.0,0.0,61.8,42.0
3418,2024-05-11,20.1,25.9,15.4,2.0,14.5,10.25,2.6,6.2,230.0,7.0,64.0,35.0
3419,2024-05-12,17.5,19.9,14.6,0.6,4.3,8.41,2.8,5.6,270.0,3.2,63.0,35.0
3420,2024-05-13,17.8,22.0,13.3,12.8,92.1,27.98,2.4,4.0,20.0,0.0,57.8,47.0
3421,2024-05-14,18.0,22.8,13.7,13.1,94.2,28.63,2.1,3.9,50.0,0.0,51.8,29.0
3422,2024-05-15,17.5,23.5,14.2,9.4,67.6,24.94,4.7,8.5,320.0,0.0,48.5,21.0
3423,2024-05-16,19.0,22.7,15.1,12.9,92.8,30.38,6.8,10.2,270.0,0.0,38.3,12.0
3424,2024-05-17,19.9,27.0,15.6,12.8,91.4,31.12,3.3,7.9,50.0,0.0,41.8,7.0
3425,2024-05-18,20.3,26.7,16.2,12.9,92.1,30.33,2.0,4.4,50.0,0.0,59.3,36.0
3426,2024-05-19,20.1,23.5,15.8,13.2,94.3,31.18,2.1,4.6,50.0,0.0,53.9,37.0
3427,2024-05-20,21.6,25.5,17.6,11.4,81.4,26.14,2.2,3.8,320.0,0.0,47.5,35.0
3428,2024-05-21,19.9,23.5,16.8,11.1,79.3,28.13,4.0,7.8,70.0,0.0,64.0,48.0
3429,2024-05-22,19.9,23.0,17.8,2.1,14.9,17.31,3.3,7.4,70.0,0.0,75.0,64.0
3430,2024-05-23,20.4,24.6,17.3,10.4,73.8,24.69,2.1,4.3,340.0,0.0,73.1,50.0
3431,2024-05-24,20.0,23.6,17.7,12.0,85.1,27.13,2.3,5.0,320.0,0.0,68.5,49.0
3432,2024-05-25,21.2,25.7,18.3,11.9,84.4,27.13,4.4,8.7,70.0,0.0,65.3,51.0
3433,2024-05-26,22.2,26.6,17.7,5.8,41.1,14.82,1.9,6.6,270.0,3.3,73.9,50.0
3434,2024-05-27,20.5,23.9,18.4,4.3,30.3,16.89,2.4,4.9,250.0,0.6,62.4,32.0
3435,2024-05-28,19.9,23.7,16.8,12.1,85.2,29.36,2.7,5.1,340.0,0.0,63.8,49.0
3436,2024-05-29,19.8,24.0,16.3,13.0,91.5,28.31,2.3,5.4,50.0,0.0,68.1,57.0
3437,2024-05-30,20.0,23.6,16.3,3.3,23.2,17.77,1.9,4.2,50.0,2.4,69.4,37.0
3438,2024-05-31,19.4,22.8,16.8,4.6,32.4,15.68,2.3,4.6,290.0,1.5,72.1,59.0
3439,2024-06-01,19.8,22.8,17.7,8.3,58.5,22.63,3.4,5.5,290.0,0.0,69.0,54.0
3440,2024-06-02,20.2,23.7,17.4,6.8,47.9,20.54,3.1,5.1,290.0,0.0,62.9,46.0
3441,2024-06-03,21.5,24.4,17.8,9.0,62.9,22.84,3.1,6.3,50.0,0.0,56.0,37.0
3442,2024-06-04,20.2,23.8,17.3,12.9,90.2,28.19,3.5,6.9,70.0,0.0,63.8,49.0
3443,2024-06-05,19.9,22.5,16.8,3.2,22.4,16.71,3.5,7.0,50.0,0.0,67.9,59.0
3444,2024-06-06,20.2,22.5,19.2,0.0,0.0,5.56,2.9,5.5,70.0,1.1,76.4,59.0
3445,2024-06-07,22.6,25.4,19.0,2.6,18.2,16.89,2.4,5.9,110.0,0.0,65.4,49.0
3446,2024-06-08,21.3,23.4,19.7,0.8,5.6,8.6,1.8,3.5,50.0,7.9,85.4,72.0
3447,2024-06-09,21.5,26.1,19.1,5.5,38.5,14.05,2.8,5.3,20.0,0.8,81.3,61.0
3448,2024-06-10,23.6,29.2,18.9,11.7,81.3,26.2,2.6,4.8,320.0,0.0,58.5,34.0
3449,2024-06-11,21.7,24.8,19.2,6.2,43.1,19.78,1.8,3.5,20.0,0.0,75.4,59.0
3450,2024-06-12,22.1,26.1,19.0,9.5,66.0,20.12,1.8,4.7,20.0,0.0,78.6,69.0
3451,2024-06-13,23.7,28.8,20.2,13.1,91.0,27.53,2.1,4.1,320.0,0.0,70.1,37.0
3452,2024-06-14,25.4,31.4,21.5,9.4,65.3,23.34,2.3,5.8,50.0,0.0,69.4,49.0
3453,2024-06-15,24.9,27.5,22.0,10.3,71.5,25.83,2.3,4.7,270.0,0.0,75.0,62.0
3454,2024-06-16,25.0,28.8,22.3,9.3,64.6,24.2,2.9,4.3,340.0,0.0,70.9,51.0
3455,2024-06-17,22.5,24.6,20.4,1.2,8.3,5.7,1.7,5.3,20.0,0.3,73.3,54.0
3456,2024-06-18,25.0,31.2,19.2,13.5,93.8,29.36,2.7,4.3,290.0,0.0,49.4,17.0
3457,2024-06-19,24.9,29.0,22.1,6.4,44.4,17.83,2.3,6.3,50.0,0.0,58.0,39.0
3458,2024-06-20,22.6,24.5,21.7,0.0,0.0,0.84,2.8,9.4,70.0,92.9,82.4,70.0
3459,2024-06-21,24.9,28.5,21.7,5.2,36.1,18.44,1.7,3.5,90.0,0.0,78.3,65.0
3460,2024-06-22,25.9,29.4,23.3,0.0,0.0,5.58,4.0,9.3,250.0,24.4,82.5,65.0
3461,2024-06-23,24.6,27.4,21.8,0.8,5.6,10.54,3.5,7.3,270.0,27.0,80.1,68.0
3462,2024-06-24,25.6,29.8,23.8,5.0,34.7,19.5,4.3,7.4,290.0,0.0,75.6,54.0
3463,2024-06-25,22.6,23.8,21.5,0.0,0.0,5.8,1.9,3.1,290.0,0.0,74.4,58.0
3464,2024-06-26,23.1,26.4,21.0,1.9,13.2,14.04,2.0,4.6,50.0,0.0,66.8,49.0
3465,2024-06-27,22.0,23.7,20.4,0.0,0.0,1.39,1.5,4.5,50.0,74.7,88.3,72.0
3466,2024-06-28,24.1,27.7,20.3,2.4,16.7,15.98,2.0,4.7,50.0,0.7,81.6,67.0
3467,2024-06-29,25.5,28.5,22.4,0.0,0.0,2.57,4.1,10.9,230.0,36.6,81.5,67.0
3468,2024-06-30,26.8,28.0,25.1,0.0,0.0,6.85,7.5,12.0,230.0,5.4,81.0,73.0
3469,2024-07-01,25.6,28.0,24.5,2.5,17.5,11.14,2.5,5.2,250.0,0.0,83.6,74.0
3470,2024-07-02,29.7,33.2,24.0,8.5,59.4,25.23,7.5,12.5,230.0,0.0,65.6,52.0
3471,2024-07-03,29.1,31.8,25.9,9.2,64.3,23.06,5.2,9.7,230.0,0.0,74.4,65.0
3472,2024-07-04,27.2,30.0,24.5,12.5,87.4,27.39,2.8,5.2,50.0,0.0,80.5,70.0
3473,2024-07-05,28.7,34.0,25.4,8.8,61.5,23.39,3.7,7.6,250.0,8.3,77.5,59.0
3474,2024-07-06,30.6,34.8,25.3,11.2,78.3,24.24,5.2,9.9,230.0,0.0,59.3,37.0
3475,2024-07-07,30.7,34.5,27.7,3.4,23.8,17.09,5.1,9.6,230.0,0.0,65.5,48.0
3476,2024-07-08,31.3,35.1,27.7,8.6,60.1,21.46,5.8,9.4,230.0,0.0,61.0,48.0
3477,2024-07-09,31.0,34.1,28.7,5.6,39.2,20.0,5.6,9.8,230.0,0.0,58.3,46.0
3478,2024-07-10,26.2,29.7,23.5,0.0,0.0,2.85,5.5,10.3,230.0,61.7,84.3,62.0
3479,2024-07-11,24.0,25.5,22.9,0.0,0.0,4.96,2.3,4.9,290.0,0.2,84.5,79.0
3480,2024-07-12,24.7,27.1,22.6,4.9,34.5,15.99,2.1,3.9,20.0,0.0,78.6,65.0
3481,2024-07-13,25.2,27.5,23.2,0.1,0.7,4.09,1.7,4.2,110.0,1.2,82.1,72.0
3482,2024-07-14,26.2,29.7,24.6,0.1,0.7,5.21,2.1,5.8,250.0,0.0,80.8,65.0
3483,2024-07-15,25.7,28.1,24.2,0.5,3.5,7.42,1.4,3.6,50.0,6.2,87.0,74.0
3484,2024-07-16,29.8,33.3,25.7,4.0,28.4,18.95,3.4,7.6,250.0,0.0,67.8,45.0
3485,2024-07-17,30.1,35.2,26.6,10.1,71.6,24.73,2.9,7.4,230.0,0.0,65.4,44.0
3486,2024-07-18,30.1,34.2,27.6,4.0,28.4,15.31,4.0,8.5,230.0,2.0,69.8,57.0
3487,2024-07-19,28.0,34.2,23.9,3.0,21.3,11.59,3.1,7.4,270.0,32.3,80.1,57.0
3488,2024-07-20,31.1,35.5,26.7,10.8,76.6,26.51,3.4,7.7,230.0,0.0,65.5,44.0
3489,2024-07-21,30.4,35.1,26.2,4.7,33.3,16.01,3.9,7.1,230.0,0.0,70.9,49.0
3490,2024-07-22,29.7,33.0,26.9,11.3,80.7,24.9,2.6,6.0,50.0,0.0,74.9,61.0
3491,2024-07-23,29.9,32.7,27.8,10.6,75.7,25.66,2.7,5.6,50.0,0.0,71.9,62.0
3492,2024-07-24,30.3,33.0,28.3,11.9,85.0,23.03,2.2,4.9,50.0,0.0,73.8,59.0
3493,2024-07-25,30.6,34.5,28.1,6.4,45.7,17.64,3.3,6.9,160.0,2.0,67.8,49.0
3494,2024-07-26,28.2,29.6,26.9,0.0,0.0,2.62,2.3,5.4,160.0,35.9,81.1,72.0
3495,2024-07-27,30.5,34.6,27.1,2.9,20.9,12.2,2.2,5.0,50.0,6.2,68.9,50.0
3496,2024-07-28,30.1,32.7,27.7,12.3,88.5,25.18,2.9,5.6,50.0,0.0,69.6,60.0
3497,2024-07-29,30.0,33.3,26.6,12.1,87.1,25.22,2.9,6.4,290.0,0.0,71.0,61.0
3498,2024-07-30,30.6,33.9,27.5,13.1,94.9,27.07,3.9,7.1,290.0,0.0,68.0,54.0
3499,2024-07-31,30.2,32.7,27.0,11.8,85.5,24.65,2.8,5.3,70.0,0.0,70.8,61.0
3500,2024-08-01,30.8,33.5,28.3,12.1,87.7,26.33,3.0,5.6,50.0,0.0,72.1,58.0
3501,2024-08-02,31.0,34.7,28.0,11.9,86.2,24.75,2.3,4.2,320.0,0.0,73.3,52.0
3502,2024-08-03,31.2,33.6,28.8,12.4,90.5,22.76,2.3,4.3,290.0,0.0,73.5,52.0
3503,2024-08-04,31.1,34.5,29.1,12.1,88.3,25.18,2.2,4.0,20.0,0.0,74.8,64.0
3504,2024-08-05,30.4,33.1,28.8,4.8,35.0,11.91,,6.9,70.0,0.0,76.4,49.0
3505,2024-08-06,30.3,32.3,28.3,11.8,86.1,22.38,3.3,6.0,70.0,0.0,72.1,55.0
3506,2024-08-07,30.3,33.2,27.7,12.8,94.1,25.15,2.4,5.1,50.0,0.0,70.3,62.0
3507,2024-08-08,30.6,33.5,28.0,11.6,85.3,24.31,2.2,4.3,20.0,0.0,71.6,64.0
3508,2024-08-09,30.7,32.9,28.5,11.9,87.5,25.15,2.1,3.7,50.0,0.0,69.1,61.0
3509,2024-08-10,30.9,34.4,28.0,12.1,89.6,24.58,2.8,6.1,50.0,0.0,66.4,52.0
3510,2024-08-11,30.9,34.9,27.9,12.0,88.9,24.95,2.9,6.9,50.0,0.0,62.0,53.0
3511,2024-08-12,30.1,33.3,27.6,12.4,91.9,25.76,3.2,6.6,70.0,0.0,63.5,50.0
3512,2024-08-13,29.8,32.8,27.7,10.0,74.1,22.22,3.4,7.1,50.0,0.0,69.6,56.0
3513,2024-08-14,28.7,31.1,25.9,3.7,27.6,10.41,2.5,5.5,50.0,6.5,76.0,60.0
3514,2024-08-15,27.6,32.0,25.6,3.3,24.6,10.54,2.4,6.0,50.0,31.9,79.8,62.0
3515,2024-08-16,28.3,32.1,25.4,6.4,47.8,18.02,2.6,6.1,50.0,2.4,77.3,59.0
3516,2024-08-17,29.4,33.0,26.6,8.2,61.7,20.82,2.7,5.9,50.0,0.0,73.5,59.0
3517,2024-08-18,29.5,32.9,27.6,8.1,60.9,22.89,3.1,6.3,50.0,0.0,74.3,54.0
3518,2024-08-19,30.6,35.0,27.2,11.2,84.2,25.55,3.0,6.3,50.0,0.0,67.5,49.0
3519,2024-08-20,30.4,32.8,28.0,1.7,12.9,9.64,2.4,6.4,230.0,4.6,72.5,61.0
3520,2024-08-21,31.3,34.3,28.4,5.7,43.2,15.83,2.6,5.2,50.0,0.1,68.8,56.0
3521,2024-08-22,30.7,34.3,29.1,6.5,49.2,17.23,3.9,8.8,230.0,0.0,70.5,52.0
3522,2024-08-23,30.1,33.0,28.1,6.2,47.0,19.23,2.5,4.3,320.0,0.0,72.5,63.0
3523,2024-08-24,29.7,32.3,26.7,11.1,84.7,22.55,2.5,4.7,20.0,0.0,67.6,59.0
3524,2024-08-25,29.7,32.8,27.0,11.3,86.3,23.51,2.2,3.9,20.0,0.0,68.9,57.0
3525,2024-08-26,29.3,32.1,26.2,9.9,75.6,21.57,2.7,5.2,20.0,0.0,69.3,61.0
3526,2024-08-27,29.5,31.9,27.1,5.1,39.2,16.28,3.2,7.8,50.0,0.0,75.3,61.0
3527,2024-08-28,28.1,29.6,27.3,1.5,11.5,8.75,6.3,9.2,50.0,1.5,78.9,70.0
3528,2024-08-29,29.4,33.3,26.9,5.6,43.1,17.08,3.4,5.6,70.0,0.0,72.8,60.0
3529,2024-08-30,29.5,33.0,27.0,10.5,81.4,23.16,3.3,5.6,320.0,0.0,70.0,57.0
3530,2024-08-31,28.2,32.0,25.2,11.3,87.6,23.91,3.4,4.7,270.0,0.0,63.0,56.0
3531,2024-09-01,28.0,31.9,23.9,10.2,79.1,22.88,2.5,4.0,20.0,0.0,64.1,56.0
3532,2024-09-02,28.2,31.5,23.9,10.3,80.5,21.97,2.4,4.2,20.0,0.0,61.0,45.0
3533,2024-09-03,27.8,33.0,26.0,2.2,17.2,12.98,2.9,6.1,50.0,0.7,64.6,41.0
3534,2024-09-04,27.8,30.4,25.5,8.9,69.5,19.98,3.9,7.9,50.0,0.0,71.3,60.0
3535,2024-09-05,28.6,31.9,25.4,11.9,93.7,22.56,2.5,5.3,50.0,0.0,65.4,54.0
3536,2024-09-06,29.3,33.0,25.4,9.0,70.9,19.64,2.4,4.5,250.0,0.0,61.0,50.0
3537,2024-09-07,28.9,33.2,25.9,8.5,66.9,19.18,2.0,4.1,20.0,3.0,65.8,47.0
3538,2024-09-08,28.4,32.1,26.4,4.8,38.1,13.04,1.9,4.8,20.0,0.0,74.4,66.0
3539,2024-09-09,28.7,31.4,25.8,8.7,69.0,19.07,3.6,7.2,70.0,0.0,74.4,65.0
3540,2024-09-10,28.8,30.5,27.3,2.4,19.0,10.91,3.8,6.6,70.0,0.7,79.5,70.0
3541,2024-09-11,29.5,33.1,27.2,3.4,27.2,12.02,2.3,4.7,110.0,11.4,75.5,59.0
3542,2024-09-12,30.4,35.1,26.8,9.8,78.4,21.28,2.4,5.6,270.0,0.0,68.9,51.0
3543,2024-09-13,29.1,32.3,26.4,8.3,66.4,19.19,2.5,5.2,20.0,0.0,69.3,58.0
3544,2024-09-14,29.3,32.3,26.3,10.8,87.1,21.43,2.8,6.2,50.0,0.0,71.3,60.0
3545,2024-09-15,29.7,32.5,28.4,2.6,21.0,10.91,4.0,7.2,50.0,7.9,80.3,61.0
3546,2024-09-16,28.8,31.6,27.4,1.7,13.7,8.41,3.4,5.7,50.0,23.7,82.1,69.0
3547,2024-09-17,28.2,30.9,27.1,2.9,23.6,6.73,1.6,3.2,110.0,3.0,82.8,72.0
3548,2024-09-18,30.0,35.0,26.9,10.2,82.9,19.87,3.0,5.7,70.0,0.0,73.0,47.0
3549,2024-09-19,29.1,33.1,26.2,3.2,26.0,10.98,2.9,5.5,50.0,26.6,75.9,57.0
3550,2024-09-20,28.4,32.1,26.5,0.8,6.6,7.13,2.5,6.4,110.0,18.6,78.0,60.0
3551,2024-09-21,27.4,29.5,25.4,0.1,0.8,2.98,3.1,9.2,250.0,12.1,82.4,70.0
3552,2024-09-22,23.7,25.4,23.0,0.0,0.0,2.33,4.4,7.2,20.0,16.3,86.5,79.0
3553,2024-09-23,24.2,26.9,21.6,0.8,6.6,14.04,4.3,7.3,70.0,0.2,68.5,54.0
3554,2024-09-24,23.8,26.2,21.1,,0.0,13.43,3.0,6.3,50.0,0.0,72.1,61.0
3555,2024-09-25,25.0,28.5,22.9,,0.0,10.44,2.7,6.0,50.0,0.2,78.3,64.0
3556,2024-09-26,25.6,28.8,22.7,,0.0,18.0,2.6,6.0,50.0,0.0,73.4,64.0
3557,2024-09-27,25.5,28.5,23.1,,0.0,16.84,2.5,4.6,360.0,0.0,65.0,48.0
3558,2024-09-28,25.3,27.9,23.1,,0.0,13.17,3.2,6.7,50.0,1.8,73.4,61.0
3559,2024-09-29,25.0,28.1,22.8,,0.0,13.49,3.7,6.4,90.0,0.0,66.0,48.0
3560,2024-09-30,24.4,26.9,22.2,,0.0,17.26,3.3,7.0,50.0,0.0,75.9,67.0
3561,2024-10-01,23.3,28.3,18.4,4.5,38.1,10.87,3.5,10.3,20.0,4.9,70.4,56.0
3562,2024-10-02,20.3,22.7,18.8,4.2,35.6,13.34,4.5,8.4,20.0,0.0,51.0,40.0
3563,2024-10-03,19.1,20.6,16.9,0.0,0.0,3.13,3.4,7.3,20.0,0.0,62.5,46.0
3564,2024-10-04,21.1,24.2,16.9,6.5,55.6,14.24,3.1,5.5,50.0,0.0,61.9,50.0
3565,2024-10-05,22.5,24.9,20.0,5.0,42.7,13.38,3.3,6.2,50.0,0.0,63.1,51.0
3566,2024-10-06,21.1,24.5,17.4,0.2,1.7,6.81,2.4,6.8,20.0,10.7,70.5,51.0
3567,2024-10-07,19.0,21.1,17.6,0.0,0.0,5.63,3.1,6.9,20.0,8.4,67.9,49.0
3568,2024-10-08,21.3,24.3,17.7,5.2,44.8,12.93,3.2,4.8,20.0,0.0,63.8,54.0
3569,2024-10-09,19.2,20.6,17.5,0.0,0.0,2.76,2.0,3.9,230.0,22.5,78.0,58.0
